date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:23:19	110432/110432	---MCZ	200	added ('OK')	text/html	date:Mon,%2011%20Aug%202025%2010:23:17%20GMT	https://nathanfx/free-ebook/	nathanfx/free-ebook/index.html	(from https://nathanfx/)
13:23:20	117469/117469	---MCZ	200	added ('OK')	text/html	date:Mon,%2011%20Aug%202025%2010:23:19%20GMT	https://nathanfx/login/	nathanfx/login/index.html	(from https://nathanfx/)
13:23:20	117059/117059	---MCZ	200	added ('OK')	text/html	date:Mon,%2011%20Aug%202025%2010:23:20%20GMT	https://nathanfx/lost-password/	nathanfx/lost-password/index.html	(from https://nathanfx/)
13:23:21	9141/9141	---MCZ	200	added ('OK')	application/javascript	etag:W/%2223b5-65ce417b-c72815032a1a3136;br%22	https://nathanfx/wp-includes/js/dist/i18n.min.js?ver=5e580eb46a90c2b997e6	nathanfx/wp-includes/js/dist/i18n.minc33c.js	(from https://nathanfx/)
13:23:21	245594/245594	---MCZ	200	added ('OK')	text/html	date:Mon,%2011%20Aug%202025%2010:23:20%20GMT	https://nathanfx/home-3/	nathanfx/home-3/index.html	(from https://nathanfx/)
13:23:22	110807/110807	---MCZ	200	added ('OK')	text/html	date:Mon,%2011%20Aug%202025%2010:23:21%20GMT	https://nathanfx/privacy-policy/	nathanfx/privacy-policy/index.html	(from https://nathanfx/)
13:23:22	129946/129946	---MCZ	200	added ('OK')	text/html	date:Mon,%2011%20Aug%202025%2010:23:21%20GMT	https://nathanfx/partnership/	nathanfx/partnership/index.html	(from https://nathanfx/)
13:23:23	12512/12512	---MCZ	200	added ('OK')	application/javascript	etag:W/%2230e0-68207f63-b38f038ff39b6e78;br%22	https://nathanfx/wp-content/plugins/contact-form-7/includes/swv/js/index.js?ver=6.0.6	nathanfx/wp-content/plugins/contact-form-7/includes/swv/js/indexfc7a.js	(from https://nathanfx/)
13:23:24	146209/146209	---MCZ	200	added ('OK')	text/html	date:Mon,%2011%20Aug%202025%2010:23:24%20GMT	https://nathanfx/recommended-broker/	nathanfx/recommended-broker/index.html	(from https://nathanfx/)
13:23:24	13452/13452	---MCZ	200	added ('OK')	application/javascript	etag:W/%22348c-68207f63-111a16c773b6210c;br%22	https://nathanfx/wp-content/plugins/contact-form-7/includes/js/index.js?ver=6.0.6	nathanfx/wp-content/plugins/contact-form-7/includes/js/indexfc7a.js	(from https://nathanfx/)
13:23:25	118654/118654	---MCZ	200	added ('OK')	text/html	date:Mon,%2011%20Aug%202025%2010:23:23%20GMT	https://nathanfx/registration/	nathanfx/registration/index.html	(from https://nathanfx/)
13:23:25	109887/109887	---MCZ	200	added ('OK')	text/html	date:Mon,%2011%20Aug%202025%2010:23:23%20GMT	https://nathanfx/terms-and-conditions/	nathanfx/terms-and-conditions/index.html	(from https://nathanfx/)
13:23:26	108163/108163	---MCZ	200	added ('OK')	text/html	date:Mon,%2011%20Aug%202025%2010:23:25%20GMT	https://nathanfx/terms/	nathanfx/terms/index.html	(from https://nathanfx/)
13:23:26	1340/1340	---MCZ	200	added ('OK')	application/javascript	etag:W/%2253c-683de58a-36d2d98a22134e2f;br%22	https://nathanfx/wp-content/plugins/duracelltomi-google-tag-manager/dist/js/gtm4wp-ecommerce-generic.js?ver=1.21.1	nathanfx/wp-content/plugins/duracelltomi-google-tag-manager/dist/js/gtm4wp-ecommerce-generic2c73.js	(from https://nathanfx/)
13:23:26	10885/10885	---MCZ	200	added ('OK')	application/javascript	etag:W/%222a85-683de58a-981da0d288d4db01;br%22	https://nathanfx/wp-content/plugins/duracelltomi-google-tag-manager/dist/js/gtm4wp-woocommerce.js?ver=1.21.1	nathanfx/wp-content/plugins/duracelltomi-google-tag-manager/dist/js/gtm4wp-woocommerce2c73.js	(from https://nathanfx/)
13:23:28	1801/1801	---MCZ	200	added ('OK')	application/javascript	etag:W/%22709-68207f66-3ec9fd221ebac55b;br%22	https://nathanfx/wp-content/plugins/elementor/assets/lib/jquery-numerator/jquery-numerator.min.js?ver=0.2.1	nathanfx/wp-content/plugins/elementor/assets/lib/jquery-numerator/jquery-numerator.min3958.js	(from https://nathanfx/)
13:23:29	143709/143709	---MCZ	200	added ('OK')	application/javascript	etag:W/%222315d-68207f66-d6b91a9b129b3147;br%22	https://nathanfx/wp-content/plugins/elementor/assets/lib/swiper/v8/swiper.min.js?ver=8.4.5	nathanfx/wp-content/plugins/elementor/assets/lib/swiper/v8/swiper.min94a4.js	(from https://nathanfx/)
13:23:30	3933/3933	---MCZ	200	added ('OK')	application/javascript	etag:W/%22f5d-6848452a-d9c267a400f19f39;br%22	https://nathanfx/wp-content/plugins/wp-cloudflare-page-cache/assets/js/instantpage.min.js?ver=5.2.0	nathanfx/wp-content/plugins/wp-cloudflare-page-cache/assets/js/instantpage.minf08a.js	(from https://nathanfx/)
13:23:31	18905/18905	---MCZ	200	added ('OK')	application/javascript	etag:W/%2249d9-67a4f0fe-89051fa6428b4d59;br%22	https://nathanfx/wp-includes/js/underscore.min.js?ver=1.13.7	nathanfx/wp-includes/js/underscore.min3ab8.js	(from https://nathanfx/)
13:23:31	1426/1426	---MCZ	200	added ('OK')	application/javascript	etag:W/%22592-67a4f0fe-ef9d79d84052b287;br%22	https://nathanfx/wp-includes/js/wp-util.min.js?ver=6.8.1	nathanfx/wp-includes/js/wp-util.min0899.js	(from https://nathanfx/)
13:23:33	1562/1562	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261a-67effb46-988d7db3f0f65a7;br%22	https://nathanfx/wp-content/themes/finpoan/assets/js/frontend/main.min.js?ver=1.0.7	nathanfx/wp-content/themes/finpoan/assets/js/frontend/main.min19f6.js	(from https://nathanfx/)
13:23:34	5520/5520	---MCZ	200	added ('OK')	application/javascript	etag:W/%221590-64d67b72-64cccf7a91bfccb4;br%22	https://nathanfx/wp-includes/js/imagesloaded.min.js?ver=5.0.0	nathanfx/wp-includes/js/imagesloaded.minbb93.js	(from https://nathanfx/)
13:23:35	460/460	---MCZ	200	added ('OK')	application/javascript	etag:W/%221cc-67effb46-afa25cd26f0fe31;br%22	https://nathanfx/wp-content/themes/finpoan/assets/js/skip-link-focus-fix.min.js?ver=20130115	nathanfx/wp-content/themes/finpoan/assets/js/skip-link-focus-fix.min08e0.js	(from https://nathanfx/)
13:23:35	609/609	---MCZ	200	added ('OK')	application/javascript	etag:W/%22261-67effb46-5aba45900119f66b;br%22	https://nathanfx/wp-content/themes/finpoan/assets/js/frontend/search-popup.min.js?ver=1.0.7	nathanfx/wp-content/themes/finpoan/assets/js/frontend/search-popup.min19f6.js	(from https://nathanfx/)
13:23:37	3303/3303	---MCZ	200	added ('OK')	application/javascript	etag:W/%22ce7-67effb46-6c7f72edf8dd5637;br%22	https://nathanfx/wp-content/themes/finpoan/assets/js/vendor/jquery.sticky-kit.min.js?ver=1.0.7	nathanfx/wp-content/themes/finpoan/assets/js/vendor/jquery.sticky-kit.min19f6.js	(from https://nathanfx/)
13:23:38	221/221	---MCZ	200	added ('OK')	application/javascript	etag:W/%22dd-67effb46-25bbc992fe468a4b;;;%22	https://nathanfx/wp-content/themes/finpoan/assets/js/frontend/text-editor.min.js?ver=1.0.7	nathanfx/wp-content/themes/finpoan/assets/js/frontend/text-editor.min19f6.js	(from https://nathanfx/)
13:23:39	898/898	---MCZ	200	added ('OK')	application/javascript	etag:W/%22382-67effb46-534b25e3fa09b41c;br%22	https://nathanfx/wp-content/themes/finpoan/assets/js/frontend/nav-mobile.min.js?ver=1.0.7	nathanfx/wp-content/themes/finpoan/assets/js/frontend/nav-mobile.min19f6.js	(from https://nathanfx/)
13:23:39	1688/1688	---MCZ	200	added ('OK')	application/javascript	etag:W/%22698-67effb46-56ccab572843f09;br%22	https://nathanfx/wp-content/themes/finpoan/inc/megamenu/assets/js/frontend.js?ver=1.0.7	nathanfx/wp-content/themes/finpoan/inc/megamenu/assets/js/frontend19f6.js	(from https://nathanfx/)
13:23:40	867/867	---MCZ	200	added ('OK')	application/javascript	etag:W/%22363-67effb46-ffdae3f3578a348a;br%22	https://nathanfx/wp-content/themes/finpoan/assets/js/frontend/login.js?ver=1.0.7	nathanfx/wp-content/themes/finpoan/assets/js/frontend/login19f6.js	(from https://nathanfx/)
13:23:42	15315/15315	---MCZ	200	added ('OK')	application/javascript	etag:W/%223bd3-68336b85-ee67dce577606b84;br%22	https://nathanfx/wp-content/plugins/woocommerce/assets/js/sourcebuster/sourcebuster.min.js?ver=9.8.5	nathanfx/wp-content/plugins/woocommerce/assets/js/sourcebuster/sourcebuster.min519f.js	(from https://nathanfx/)
13:23:43	2356/2356	---MCZ	200	added ('OK')	application/javascript	etag:W/%22934-68336b85-f26fbff206d9e91a;br%22	https://nathanfx/wp-content/plugins/woocommerce/assets/js/frontend/order-attribution.min.js?ver=9.8.5	nathanfx/wp-content/plugins/woocommerce/assets/js/frontend/order-attribution.min519f.js	(from https://nathanfx/)
13:23:44	41247/41247	---MCZ	200	added ('OK')	application/javascript	etag:W/%22a11f-67c5f02a-615a4fad761cc394;br%22	https://nathanfx/wp-includes/js/dist/vendor/wp-polyfill.min.js?ver=3.15.0	nathanfx/wp-includes/js/dist/vendor/wp-polyfill.min2c7c.js	(from https://nathanfx/)
13:23:44	934/934	---MCZ	200	added ('OK')	application/javascript	etag:W/%223a6-68207f63-721459b2eb9581c6;br%22	https://nathanfx/wp-content/plugins/contact-form-7/modules/recaptcha/index.js?ver=6.0.6	nathanfx/wp-content/plugins/contact-form-7/modules/recaptcha/indexfc7a.js	(from https://nathanfx/)
13:23:46	531/531	---MCZ	200	added ('OK')	application/javascript	etag:W/%22213-67effb46-f1c8ae1ad10fadd4;br%22	https://nathanfx/wp-content/themes/finpoan/assets/js/woocommerce/header-cart.min.js	nathanfx/wp-content/themes/finpoan/assets/js/woocommerce/header-cart.min.js	(from https://nathanfx/)
13:23:47	3595/3595	---MCZ	200	added ('OK')	application/javascript	etag:W/%22e0b-67effb46-e08e735baba8dcd8;br%22	https://nathanfx/wp-content/themes/finpoan/assets/js/woocommerce/main.min.js	nathanfx/wp-content/themes/finpoan/assets/js/woocommerce/main.min.js	(from https://nathanfx/)
13:23:48	1689/1689	---MCZ	200	added ('OK')	application/javascript	etag:W/%22699-67effb46-795090358ce6b4b;br%22	https://nathanfx/wp-content/themes/finpoan/assets/js/woocommerce/shop-select.min.js	nathanfx/wp-content/themes/finpoan/assets/js/woocommerce/shop-select.min.js	(from https://nathanfx/)
13:23:49	1114/1114	---MCZ	200	added ('OK')	application/javascript	etag:W/%2245a-67effb46-61145d49388934;br%22	https://nathanfx/wp-content/themes/finpoan/assets/js/woocommerce/quantity.min.js	nathanfx/wp-content/themes/finpoan/assets/js/woocommerce/quantity.min.js	(from https://nathanfx/)
13:23:50	903/903	---MCZ	200	added ('OK')	application/javascript	etag:W/%22387-67effb46-c52f1b60dc540739;br%22	https://nathanfx/wp-content/themes/finpoan/assets/js/woocommerce/off-canvas.min.js	nathanfx/wp-content/themes/finpoan/assets/js/woocommerce/off-canvas.min.js	(from https://nathanfx/)
13:23:50	820/820	---MCZ	200	added ('OK')	application/javascript	etag:W/%22334-67effb46-618af3c6d5b7d88d;br%22	https://nathanfx/wp-content/themes/finpoan/assets/js/woocommerce/cart-canvas.min.js	nathanfx/wp-content/themes/finpoan/assets/js/woocommerce/cart-canvas.min.js	(from https://nathanfx/)
13:23:52	5407/5407	---MCZ	200	added ('OK')	application/javascript	etag:W/%22151f-68207f66-75756ca49e3bffe3;br%22	https://nathanfx/wp-content/plugins/elementor/assets/js/webpack.runtime.min.js?ver=3.28.4	nathanfx/wp-content/plugins/elementor/assets/js/webpack.runtime.min89ce.js	(from https://nathanfx/)
13:23:53	48393/48393	---MCZ	200	added ('OK')	application/javascript	etag:W/%22bd09-68207f66-b800b146b55531c9;br%22	https://nathanfx/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=3.28.4	nathanfx/wp-content/plugins/elementor/assets/js/frontend-modules.min89ce.js	(from https://nathanfx/)
13:23:54	44243/44243	---MCZ	200	added ('OK')	application/javascript	etag:W/%22acd3-68207f66-a9c84ac97e481375;br%22	https://nathanfx/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.28.4	nathanfx/wp-content/plugins/elementor/assets/js/frontend.min89ce.js	(from https://nathanfx/)
13:23:55	4428/4428	---MCZ	200	added ('OK')	application/javascript	etag:W/%22114c-67effb46-d84696d8f5623454;br%22	https://nathanfx/wp-content/themes/finpoan/assets/js/elementor-swiper.min.js?ver=1.0.7	nathanfx/wp-content/themes/finpoan/assets/js/elementor-swiper.min19f6.js	(from https://nathanfx/)
13:23:56	1125/1125	---MCZ	200	added ('OK')	application/javascript	etag:W/%22465-67effb46-da3b6717caf473a0;br%22	https://nathanfx/wp-content/themes/finpoan/assets/js/elementor/link-showcase.min.js?ver=1.0.7	nathanfx/wp-content/themes/finpoan/assets/js/elementor/link-showcase.min19f6.js	(from https://nathanfx/)
13:23:57	247/247	---MCZ	200	added ('OK')	application/javascript	etag:W/%22f7-67effb46-a8aa2dff659b997;;;%22	https://nathanfx/wp-content/themes/finpoan/assets/js/elementor/posts-grid.min.js?ver=1.0.7	nathanfx/wp-content/themes/finpoan/assets/js/elementor/posts-grid.min19f6.js	(from https://nathanfx/)
13:23:57	476/476	---MCZ	200	added ('OK')	application/javascript	etag:W/%221dc-67effb46-9f5acde30a0a037b;br%22	https://nathanfx/wp-content/themes/finpoan/assets/js/elementor/price-table.min.js?ver=1.0.7	nathanfx/wp-content/themes/finpoan/assets/js/elementor/price-table.min19f6.js	(from https://nathanfx/)
13:23:59	246/246	---MCZ	200	added ('OK')	application/javascript	etag:W/%22f6-67effb46-8ee5e1261d5fdfa3;;;%22	https://nathanfx/wp-content/themes/finpoan/assets/js/elementor/team-box.min.js?ver=1.0.7	nathanfx/wp-content/themes/finpoan/assets/js/elementor/team-box.min19f6.js	(from https://nathanfx/)
13:24:00	114/114	---MCZ	200	added ('OK')	application/javascript	etag:W/%2272-67effb46-323a1541d3d86e05;;;%22	https://nathanfx/wp-content/themes/finpoan/assets/js/elementor-frontend.js?ver=1.0.7	nathanfx/wp-content/themes/finpoan/assets/js/elementor-frontend19f6.js	(from https://nathanfx/)
13:24:01	12496/12496	---MCZ	200	added ('OK')	application/javascript	etag:W/%2230d0-67effb46-e22f5f5fc141f72d;br%22	https://nathanfx/wp-content/themes/finpoan/assets/js/vendor/elementor-sticky.js?ver=1.0.7	nathanfx/wp-content/themes/finpoan/assets/js/vendor/elementor-sticky19f6.js	(from https://nathanfx/)
13:24:02	8692/8692	---MCZ	200	added ('OK')	application/javascript	etag:W/%2221f4-67effb46-656abebdf5abef3a;br%22	https://nathanfx/wp-content/themes/finpoan/assets/js/vendor/sticky.js?ver=1.0.7	nathanfx/wp-content/themes/finpoan/assets/js/vendor/sticky19f6.js	(from https://nathanfx/)
13:24:03	62161/62161	---MCZ	200	added ('OK')	application/javascript	etag:W/%22f2d1-67effb46-84a82b6b430dd92c;br%22	https://nathanfx/wp-content/themes/finpoan/inc/elementor/motion-fx/assets/main.js?ver=1.0.7	nathanfx/wp-content/themes/finpoan/inc/elementor/motion-fx/assets/main19f6.js	(from https://nathanfx/)
13:24:03	2953/2953	---M--	200	added ('OK')	image/png	etag:%22b89-683c4d01-82813e847d912a3f;;;%22	https://nathanfx/wp-content/uploads/elementor/thumbs/logo9.png	nathanfx/wp-content/uploads/elementor/thumbs/logo9.png	(from https://nathanfx/)
13:24:05	4682/4682	---MCZ	200	added ('OK')	text/html	date:Mon,%2011%20Aug%202025%2010:24:04%20GMT	https://nathanfx/cdn-cgi/l/email-protection	nathanfx/cdn-cgi/l/email-protection.html	(from https://nathanfx/)
13:24:06	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%22688cba08-4d7%22	https://nathanfx/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	nathanfx/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://nathanfx/)
13:24:07	100730/100730	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2011%20Aug%202025%2010:24:06%20GMT	https://nathanfx/wp-content/plugins/affs/assets/css/images/ui-icons_444444_256x240.png	nathanfx/wp-content/plugins/affs/assets/css/images/ui-icons_444444_256x240.png	(from https://nathanfx/wp-content/plugins/affs/assets/css/jquery-ui.css?ver=10.8.0)
13:24:08	100730/100730	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2011%20Aug%202025%2010:24:08%20GMT	https://nathanfx/wp-content/plugins/affs/assets/css/images/ui-icons_555555_256x240.png	nathanfx/wp-content/plugins/affs/assets/css/images/ui-icons_555555_256x240.png	(from https://nathanfx/wp-content/plugins/affs/assets/css/jquery-ui.css?ver=10.8.0)
13:24:09	100730/100730	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2011%20Aug%202025%2010:24:09%20GMT	https://nathanfx/wp-content/plugins/affs/assets/css/images/ui-icons_ffffff_256x240.png	nathanfx/wp-content/plugins/affs/assets/css/images/ui-icons_ffffff_256x240.png	(from https://nathanfx/wp-content/plugins/affs/assets/css/jquery-ui.css?ver=10.8.0)
13:24:11	100730/100730	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2011%20Aug%202025%2010:24:10%20GMT	https://nathanfx/wp-content/plugins/affs/assets/css/images/ui-icons_777620_256x240.png	nathanfx/wp-content/plugins/affs/assets/css/images/ui-icons_777620_256x240.png	(from https://nathanfx/wp-content/plugins/affs/assets/css/jquery-ui.css?ver=10.8.0)
13:24:12	100730/100730	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2011%20Aug%202025%2010:24:12%20GMT	https://nathanfx/wp-content/plugins/affs/assets/css/images/ui-icons_cc0000_256x240.png	nathanfx/wp-content/plugins/affs/assets/css/images/ui-icons_cc0000_256x240.png	(from https://nathanfx/wp-content/plugins/affs/assets/css/jquery-ui.css?ver=10.8.0)
13:24:13	100730/100730	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2011%20Aug%202025%2010:24:13%20GMT	https://nathanfx/wp-content/plugins/affs/assets/css/images/ui-icons_777777_256x240.png	nathanfx/wp-content/plugins/affs/assets/css/images/ui-icons_777777_256x240.png	(from https://nathanfx/wp-content/plugins/affs/assets/css/jquery-ui.css?ver=10.8.0)
13:24:15	165742/165742	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%222876e-68209255-cf2d9e29b47fce0a;;;%22	https://nathanfx/wp-content/plugins/affs/assets/fonts/fontawesome-webfont.eot?v=4.7.0	nathanfx/wp-content/plugins/affs/assets/fonts/fontawesome-webfont3e6e.eot	(from https://nathanfx/wp-content/plugins/affs/assets/css/font-awesome.min.css?ver=10.8.0)
13:24:16	77160/77160	---M--	200	added ('OK')	font/woff2	etag:%2212d68-68209255-19818483710b693e;;;%22	https://nathanfx/wp-content/plugins/affs/assets/fonts/fontawesome-webfont.woff2?v=4.7.0	nathanfx/wp-content/plugins/affs/assets/fonts/fontawesome-webfont3e6e.woff2	(from https://nathanfx/wp-content/plugins/affs/assets/css/font-awesome.min.css?ver=10.8.0)
13:24:16	165742/165742	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%222876e-68209255-cf2d9e29b47fce0a;;;%22	https://nathanfx/wp-content/plugins/affs/assets/fonts/fontawesome-webfont.eot?	nathanfx/wp-content/plugins/affs/assets/fonts/fontawesome-webfontd41d.eot	(from https://nathanfx/wp-content/plugins/affs/assets/css/font-awesome.min.css?ver=10.8.0)
13:24:17	98024/98024	---M--	200	added ('OK')	application/x-font-woff	etag:%2217ee8-68209255-cae733a9f84168b2;;;%22	https://nathanfx/wp-content/plugins/affs/assets/fonts/fontawesome-webfont.woff?v=4.7.0	nathanfx/wp-content/plugins/affs/assets/fonts/fontawesome-webfont3e6e.woff	(from https://nathanfx/wp-content/plugins/affs/assets/css/font-awesome.min.css?ver=10.8.0)
13:24:19	165548/165548	---MC-	200	added ('OK')	application/x-font-ttf	etag:W/%22286ac-68209255-2ca9c986f14b0582;br%22	https://nathanfx/wp-content/plugins/affs/assets/fonts/fontawesome-webfont.ttf?v=4.7.0	nathanfx/wp-content/plugins/affs/assets/fonts/fontawesome-webfont3e6e.ttf	(from https://nathanfx/wp-content/plugins/affs/assets/css/font-awesome.min.css?ver=10.8.0)
13:24:19	27116/27116	---M--	200	added ('OK')	image/jpeg	etag:%2269ec-67effd4a-42d10967953df4c1;;;%22	https://nathanfx/wp-content/uploads/2024/06/h3_bg3.jpg	nathanfx/wp-content/uploads/2024/06/h3_bg3.jpg	(from https://nathanfx/wp-content/uploads/elementor/css/post-259913.css?ver=1754417110)
13:24:20	444379/444379	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226c7db-68209255-55d72a5ec6e1353d;br%22	https://nathanfx/wp-content/plugins/affs/assets/fonts/fontawesome-webfont.svg?v=4.7.0	nathanfx/wp-content/plugins/affs/assets/fonts/fontawesome-webfont3e6e.svg	(from https://nathanfx/wp-content/plugins/affs/assets/css/font-awesome.min.css?ver=10.8.0)
13:24:21	28974/28974	---M--	200	added ('OK')	image/jpeg	etag:%22712e-67f0f8f9-9ec5d706d6bf0f17;;;%22	https://nathanfx/wp-content/uploads/2024/06/h1_bg2.jpg	nathanfx/wp-content/uploads/2024/06/h1_bg2.jpg	(from https://nathanfx/wp-content/uploads/elementor/css/post-259913.css?ver=1754417110)
13:24:21	138238/138238	---M--	200	added ('OK')	image/jpeg	etag:%2221bfe-683c4ba8-d08a43f8258bf706;;;%22	https://nathanfx/wp-content/uploads/2025/04/Grafika-pod-statystyki.jpg	nathanfx/wp-content/uploads/2025/04/Grafika-pod-statystyki.jpg	(from https://nathanfx/wp-content/uploads/elementor/css/post-259913.css?ver=1754417110)
13:24:22	18338/18338	---M--	200	added ('OK')	image/jpeg	etag:%2247a2-67effd49-a4a50fc98a8f84ad;;;%22	https://nathanfx/wp-content/uploads/2024/06/h3_bg2.jpg	nathanfx/wp-content/uploads/2024/06/h3_bg2.jpg	(from https://nathanfx/wp-content/uploads/elementor/css/post-259913.css?ver=1754417110)
13:24:24	128/128	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2280-68207f66-f2833375888fc3fd;;;%22	https://nathanfx/wp-content/plugins/elementor/assets//mask-shapes/circle.svg	nathanfx/wp-content/plugins/elementor/assets/mask-shapes/circle.svg	(from https://nathanfx/wp-content/uploads/elementor/css/post-259913.css?ver=1754417110)
13:24:24	18628/18628	---M--	200	added ('OK')	image/jpeg	etag:%2248c4-67effd3a-9d61b2dc7f7dbcf6;;;%22	https://nathanfx/wp-content/uploads/2024/06/ft1-bg.jpg	nathanfx/wp-content/uploads/2024/06/ft1-bg.jpg	(from https://nathanfx/wp-content/uploads/elementor/css/post-259626.css?ver=1754088475)
13:24:26	56592/56592	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22dd10-67effb46-84cfb4cf5e77bacd;;;%22	https://nathanfx/wp-content/themes/finpoan/assets/fonts/icons/finpoan-icon-1.0.7.eot	nathanfx/wp-content/themes/finpoan/assets/fonts/icons/finpoan-icon-1.0.7.eot	(from https://nathanfx/wp-content/themes/finpoan/style.css?ver=1.0.7)
13:24:27	56592/56592	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22dd10-67effb46-84cfb4cf5e77bacd;;;%22	https://nathanfx/wp-content/themes/finpoan/assets/fonts/icons/finpoan-icon-1.0.7.eot?	nathanfx/wp-content/themes/finpoan/assets/fonts/icons/finpoan-icon-1.0.7d41d.eot	(from https://nathanfx/wp-content/themes/finpoan/style.css?ver=1.0.7)
13:24:27	30828/30828	---M--	200	added ('OK')	font/woff2	etag:%22786c-67effb46-e80edcd4e987d2a4;;;%22	https://nathanfx/wp-content/themes/finpoan/assets/fonts/icons/finpoan-icon-1.0.7.woff2	nathanfx/wp-content/themes/finpoan/assets/fonts/icons/finpoan-icon-1.0.7.woff2	(from https://nathanfx/wp-content/themes/finpoan/style.css?ver=1.0.7)
13:24:28	35672/35672	---M--	200	added ('OK')	application/x-font-woff	etag:%228b58-67effb46-6d297ae98df55550;;;%22	https://nathanfx/wp-content/themes/finpoan/assets/fonts/icons/finpoan-icon-1.0.7.woff	nathanfx/wp-content/themes/finpoan/assets/fonts/icons/finpoan-icon-1.0.7.woff	(from https://nathanfx/wp-content/themes/finpoan/style.css?ver=1.0.7)
13:24:30	56384/56384	---MC-	200	added ('OK')	application/x-font-ttf	etag:W/%22dc40-67effb46-c6dfb92cbf04d680;br%22	https://nathanfx/wp-content/themes/finpoan/assets/fonts/icons/finpoan-icon-1.0.7.ttf	nathanfx/wp-content/themes/finpoan/assets/fonts/icons/finpoan-icon-1.0.7.ttf	(from https://nathanfx/wp-content/themes/finpoan/style.css?ver=1.0.7)
13:24:31	458386/458386	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226fe92-67effb46-2ef10a165c53ea11;br%22	https://nathanfx/wp-content/themes/finpoan/assets/fonts/icons/finpoan-icon-1.0.7.svg	nathanfx/wp-content/themes/finpoan/assets/fonts/icons/finpoan-icon-1.0.7.svg	(from https://nathanfx/wp-content/themes/finpoan/style.css?ver=1.0.7)
13:24:31	6992/6992	---M--	200	added ('OK')	image/png	etag:%221b50-6820923b-b34696810609eb87;;;%22	https://nathanfx/wp-content/plugins/sumosubscriptions/assets/css/images/ui-icons_444444_256x240.png	nathanfx/wp-content/plugins/sumosubscriptions/assets/css/images/ui-icons_444444_256x240.png	(from https://nathanfx/wp-content/plugins/sumosubscriptions/assets/css/jquery-ui.css?ver=16.2.0)
13:24:32	6988/6988	---M--	200	added ('OK')	image/png	etag:%221b4c-6820923b-734d8b0caad82a31;;;%22	https://nathanfx/wp-content/plugins/sumosubscriptions/assets/css/images/ui-icons_555555_256x240.png	nathanfx/wp-content/plugins/sumosubscriptions/assets/css/images/ui-icons_555555_256x240.png	(from https://nathanfx/wp-content/plugins/sumosubscriptions/assets/css/jquery-ui.css?ver=16.2.0)
13:24:33	6299/6299	---M--	200	added ('OK')	image/png	etag:%22189b-6820923b-188c8eeec352c5cb;;;%22	https://nathanfx/wp-content/plugins/sumosubscriptions/assets/css/images/ui-icons_ffffff_256x240.png	nathanfx/wp-content/plugins/sumosubscriptions/assets/css/images/ui-icons_ffffff_256x240.png	(from https://nathanfx/wp-content/plugins/sumosubscriptions/assets/css/jquery-ui.css?ver=16.2.0)
13:24:34	4549/4549	---M--	200	added ('OK')	image/png	etag:%2211c5-6820923b-bc27d9d4cd1f1669;;;%22	https://nathanfx/wp-content/plugins/sumosubscriptions/assets/css/images/ui-icons_777620_256x240.png	nathanfx/wp-content/plugins/sumosubscriptions/assets/css/images/ui-icons_777620_256x240.png	(from https://nathanfx/wp-content/plugins/sumosubscriptions/assets/css/jquery-ui.css?ver=16.2.0)
13:24:35	4549/4549	---M--	200	added ('OK')	image/png	etag:%2211c5-6820923b-d651143468813f1f;;;%22	https://nathanfx/wp-content/plugins/sumosubscriptions/assets/css/images/ui-icons_cc0000_256x240.png	nathanfx/wp-content/plugins/sumosubscriptions/assets/css/images/ui-icons_cc0000_256x240.png	(from https://nathanfx/wp-content/plugins/sumosubscriptions/assets/css/jquery-ui.css?ver=16.2.0)
13:24:36	6999/6999	---M--	200	added ('OK')	image/png	etag:%221b57-6820923b-459ae92fdb3a1070;;;%22	https://nathanfx/wp-content/plugins/sumosubscriptions/assets/css/images/ui-icons_777777_256x240.png	nathanfx/wp-content/plugins/sumosubscriptions/assets/css/images/ui-icons_777777_256x240.png	(from https://nathanfx/wp-content/plugins/sumosubscriptions/assets/css/jquery-ui.css?ver=16.2.0)
